DateTime,AddedIPs,RemovedIPs
1554900963,64,0
1554901377,4,4
1554902164,0,60
1554902522,4,0
1554903723,11,0
1554904811,73,0
1554904969,5,2
1554906722,2,0
1554907322,4,0
1554907922,68,63
1554909843,2,61
1554910923,12,0
1554911762,80,0
1554912170,4,4
1554913323,6,0
1554915613,71,16
1554915770,2,2
1554916562,0,111
1554916923,4,0
1554918123,3,0
1554918723,4,0
1554919682,173,1
1554919922,12,0
1554920404,21,71
1554920522,1,0
1554921122,9,0
1554921723,4,0
1554922977,1,2
1554924243,4,79
1554925442,113,0
1554926522,5,0
1554927722,16,0
1554928322,9,0
1554928922,4,0
1554929283,81,69
1554929523,3,0
1554930263,127,3
1554930723,1,0
1554931323,22,0
1554931923,3,0
1554932523,5,0
1554933626,75,216
1554933770,11,2
1554934923,7,0
1554935523,74,0
1554936123,6,0
1554936722,2,0
1554937370,2,0
1554938522,3,0
1554939605,77,219
1554939722,1,0
1554940322,2,0
1554940970,4,0
1554942123,2,0
1554942723,1,0
1554943442,63,0
1554944523,1,0
1554945723,5,0
1554946923,6,0
1554947283,65,83
1554948123,5,0
1554949323,16,0
1554949923,19,0
1554950523,1,0
1554951123,83,181
1554951723,6,0
1554951770,0,1
1554953044,99,0
1554953522,1,0
1554954123,2,0
1554955370,0,2
1554956523,1,0
1554957723,5,0
1554958323,5,0
1554958820,82,95
1554958970,1,0
1554960123,10,0
1554960725,90,83
1554961324,1,0
1554961922,6,0
1554962643,2,85
1554963123,2,0
1554963723,6,0
1554964562,75,0
1554964924,3,0
1554965522,2,0
1554966124,2,0
1554966170,0,1
1554967323,1,0
1554967923,6,0
1554968405,70,65
1554968523,16,0
1554969123,6,0
1554969723,16,0
1554970324,0,52
1554970923,3,0
1554971523,2,0
1554972243,90,0
1554973323,5,0
1554973430,0,1
1554974162,60,19
1554974524,3,0
1554975123,2,0
1554975723,6,0
1554976084,0,99
1554976923,2,0
1554976970,0,2
1554978123,8,0
