DateTime,AddedIPs,RemovedIPs
1554590523,1,0
1554591723,2,0
1554592323,1,0
1554592922,9,0
1554594123,3,0
1554595324,2,0
1554597723,2,0
1554600123,1,0
1554600722,1,0
1554601323,1,0
1554602523,2,0
1554603723,1,0
1554604323,1,0
1554604922,4,0
1554606122,1,0
1554607323,1,0
1554610323,1,1
1554610925,2,0
1554611522,12,0
1554612122,3,0
1554613323,2,0
1554614522,6,0
1554615723,8,0
1554618123,2,0
1554621722,3,0
1554625323,1,0
1554625922,1,0
1554628322,2,0
1554628922,1,0
1554630123,5,0
1554630723,2,0
1554631322,1,0
1554634923,1,0
1554636123,2,0
1554637322,7,0
1554638522,1,0
1554639722,1,0
1554640923,1,0
1554642123,5,0
1554643323,2,0
1554644523,1,0
1554645723,1,0
1554646323,3,0
1554648123,3,0
1554649323,17,0
1554649922,2,0
1554650523,1,0
1554651123,2,0
1554651723,3,0
1554652923,1,0
1554654122,2,0
1554654723,1,0
1554656523,2,0
1554657122,4,0
1554657724,4,0
1554658923,2,0
1554660123,10,0
1554660723,1,0
1554661323,6,0
1554662523,1,1
1554663722,1,0
1554664923,2,0
1554665525,6,0
1554666123,1,0
1554667324,2,0
1554667923,2,0
1554668522,1,0
1554669723,14,0
1554670923,1,0
1554671523,1,0
1554672123,1,0
1554673923,1,0
1554674524,1,0
1554675123,2,0
1554676322,1,0
1554676923,1,0
1554678123,1,0
1554678723,2,0
1554679322,1,0
1554680655,4,0
1554681724,3,0
1554682925,5,0
1554684123,1,0
1554686523,1,0
1554687122,1,0
1554687722,4,0
1554688322,1,0
1554688922,1,0
1554690122,3,0
1554691323,1,0
1554692525,2,0
1554693723,3,0
1554694923,1,0
1554698525,1,0
1554699123,3,0
1554699723,1,0
1554700323,0,1
1554702123,3,0
1554703323,3,0
1554704524,6,0
1554705724,7,0
1554706923,1,0
1554707523,16,0
1554708723,1,0
1554709923,1,0
1554710523,1,0
1554711723,2,0
1554712922,0,1
1554714723,1,0
1554716523,10,0
1554721323,4,0
1554722522,3,0
1554723723,4,0
1554724323,1,0
1554724922,4,0
1554725523,5,0
1554726123,5,0
1554727323,4,0
1554727923,1,0
1554728523,3,0
1554730923,1,0
1554732124,1,0
1554733323,2,0
1554735723,1,0
1554738122,3,0
1554739323,3,0
1554740523,1,0
1554742323,1,0
1554742924,3,0
1554744125,9,0
1554744723,6,0
1554745323,3,0
1554746523,3,0
1554747723,14,0
1554748922,3,0
1554750123,4,0
1554751322,1,0
1554751922,3,0
1554753723,2,0
1554754323,5,0
1554754923,2,0
1554756123,10,0
1554757323,1,0
1554757923,2,0
1554758523,1,0
1554759124,2,0
1554759723,1,0
1554762123,7,0
1554762723,6,0
1554764523,4,0
1554765122,1,0
1554765723,8,0
1554766922,21,0
1554768124,3,0
1554769324,4,0
1554769923,1,0
1554770523,3,0
1554771722,1,0
1554772924,1,0
1554773523,5,0
1554775323,4,0
1554776523,3,0
1554777723,2,0
1554779524,9,0
1554780123,0,2
1554781324,1,0
1554781923,1,0
1554782522,5,0
1554783723,2,0
1554784323,1,0
1554784923,1,1
1554785523,2,0
1554786123,8,0
1554786724,1,0
1554787322,4,0
1554787923,11,0
1554788523,1,0
1554789722,1,0
1554790923,1,0
1554791523,2,0
1554792123,3,0
1554793322,2,0
1554793923,1,0
1554794523,7,0
1554795723,2,0
1554796323,16,0
1554796923,12,0
1554797523,1,0
1554798123,11,0
1554799323,13,0
1554799923,7,0
1554800522,1,0
1554801722,1,0
1554802923,6,1
1554804123,7,0
1554805323,4,2
1554805922,6,0
1554806523,7,0
1554807723,11,0
1554808923,7,0
1554810123,2,0
1554811323,1,0
1554811923,2,0
1554812523,6,0
1554813723,2,0
1554814922,5,0
1554815523,2,0
1554816123,4,0
1554817323,4,0
1554817923,5,0
1554819722,3,0
1554820923,1,0
1554823323,2,1
1554824522,11,0
1554825123,13,0
1554825867,6329,1117
1554826923,14,0
1554828122,3,0
1554829323,2,0
1554831122,3,0
1554832923,6,0
1554833523,4,0
1554834122,3,0
1554834723,2,0
1554835322,10,0
1554835923,4,0
1554836523,2,0
1554837723,3,0
1554840124,1,0
1554841323,2,1
1554842523,2,0
1554843723,8,0
1554844923,1,0
1554845522,1,0
1554846123,1,1
1554847322,2,0
1554848523,2,0
1554849124,5,0
1554849722,0,1
1554850323,1,0
1554850923,1,0
1554853323,1,0
1554854525,4,0
1554855723,6,0
1554856923,1,0
1554858123,5,0
1554859323,1,0
1554861123,12,0
1554861723,1,0
1554862322,2,0
1554862922,1,0
1554864123,3,0
1554865323,3,0
1554865923,3,0
1554867123,1,0
1554867723,4,0
1554868323,2,0
1554868924,9,0
1554869523,1,0
1554870123,3,0
1554871323,15,0
1554872524,4,1
1554873122,2,0
1554873724,2,0
1554874923,8,0
1554877323,2,0
1554878522,2,0
1554879123,3,0
1554879724,28,0
1554880923,5,0
1554881523,7,0
1554882123,1,0
1554882723,7,0
1554883324,5,0
1554883923,3,0
1554884522,4,0
1554885123,2,0
1554885724,4,0
1554886923,3,0
1554887523,3,0
1554888123,5,0
1554889323,1,0
1554890523,1,0
1554891724,5,0
1554893523,9,0
1554894124,13,0
1554894723,1,0
1554895324,1,0
1554895923,1,0
1554896523,3,0
1554898923,10,0
1554900123,4,0
1554901322,4,0
1554902522,4,0
1554903723,11,0
1554904924,5,0
1554906722,2,0
1554907322,4,0
1554909724,2,0
1554910923,12,0
1554912123,4,0
1554913323,6,0
1554915723,2,0
1554916923,4,0
1554918123,3,0
1554918723,4,0
1554919323,3,0
1554919922,12,0
1554920522,1,0
1554921122,9,0
1554921723,4,0
1554922922,1,0
1554924123,4,0
1554925323,4,0
1554926522,5,0
1554927722,16,0
1554928322,9,0
1554928922,4,0
1554929523,3,0
1554930263,199,41
1554930723,1,0
1554931323,22,0
1554931923,3,0
1554932523,5,0
1554933124,4,0
1554933723,11,0
1554934923,7,0
1554935523,1,0
1554936123,6,0
1554936722,2,0
1554937323,2,0
1554938522,3,0
1554939722,1,0
1554940322,2,0
1554940924,4,0
1554942123,2,0
1554942723,1,0
1554943323,2,0
1554944523,1,0
1554945723,5,0
1554946923,6,0
1554948123,5,0
1554949323,16,0
1554949923,19,0
1554950523,1,0
1554951723,6,0
1554952924,6,0
1554953522,1,0
1554954123,2,0
1554955323,0,1
1554956523,1,0
1554957723,5,0
1554958323,5,0
1554958923,1,0
1554960123,10,0
1554960723,2,0
1554961324,1,0
1554961922,6,0
1554962524,2,0
1554963123,2,0
1554963723,6,0
1554964924,3,0
1554965522,2,0
1554966124,2,0
1554967323,1,0
1554967923,6,0
1554968523,16,0
1554969123,6,0
1554969723,16,0
1554970923,3,0
1554971523,2,0
1554972123,3,0
1554973323,5,0
1554974524,3,0
1554975123,2,0
1554975723,6,0
1554976923,2,0
1554978123,8,0
