DateTime,Entries,UniqueIPs
1554761776,8066,8066
1554762491,8067,8067
1554763217,8044,8044
1554764933,8062,8062
1554765627,8040,8040
1554766355,8036,8036
1554767071,8037,8037
1554767788,8040,8040
1554768513,8025,8025
1554769233,8024,8024
1554769954,8041,8041
1554770673,7573,7573
1554771385,8035,8035
1554772115,8040,8040
1554772827,8043,8043
1554773558,8074,8074
1554774278,8056,8056
1554774973,8050,8050
1554775691,8048,8048
1554776420,8049,8049
1554777133,8058,8058
1554777852,8050,8050
1554778566,8059,8059
1554779298,8051,8051
1554780007,8057,8057
1554780740,8048,8048
1554781449,8036,8036
1554782176,8033,8033
1554782892,8041,8041
1554783614,8028,8028
1554784338,8043,8043
1554785053,8039,8039
1554785770,8025,8025
1554786515,7990,7990
1554787225,7995,7995
1554788207,8041,8041
1554788892,8012,8012
1554789620,8028,8028
1554790331,8022,8022
1554791054,8033,8033
1554792023,8033,8033
1554792746,8033,8033
1554793463,7598,7598
1554794175,8017,8017
1554794892,8017,8017
1554795609,8013,8013
1554796345,8017,8017
1554797055,8017,8017
1554797783,8012,8012
1554798488,8035,8035
1554799213,8030,8030
1554799929,8023,8023
1554800661,8031,8031
1554801372,7602,7602
1554802096,8028,8028
1554802819,8020,8020
1554803535,8025,8025
1554804257,8029,8029
1554804976,8013,8013
1554805688,8016,8016
1554806414,7993,7993
1554807129,8005,8005
1554807861,7992,7992
1554808574,8012,8012
1554809301,8036,8036
1554810012,8012,8012
1554810730,8029,8029
1554811723,7992,7992
1554812438,8038,8038
1554813144,8051,8051
1554813849,8037,8037
1554814570,8042,8042
1554815292,8049,8049
1554816011,8045,8045
1554817211,8034,8034
1554817935,8027,8027
1554818655,8020,8020
1554819375,8002,8002
1554820091,7979,7979
1554820821,8008,8008
1554821541,7989,7989
1554822260,8015,8015
1554822972,8010,8010
1554823690,7646,7646
1554824414,8016,8016
1554825135,8013,8013
1554825878,7997,7997
1554826578,8037,8037
1554827286,8051,8051
1554828016,8049,8049
1554828728,8036,8036
1554829471,8065,8065
1554830173,8038,8038
1554830895,8045,8045
1554831610,8038,8038
1554832333,8063,8063
1554833318,8047,8047
1554834027,8054,8054
1554834763,8067,8067
1554835475,8064,8064
1554836209,8075,8075
1554836908,8081,8081
1554837629,8060,8060
1554838363,8054,8054
1554839324,8054,8054
1554840041,8069,8069
1554840735,8058,8058
1554841451,8053,8053
1554842172,8063,8063
1554842895,8048,8048
1554843620,8067,8067
1554844359,8042,8042
1554845052,8043,8043
1554845770,8044,8044
1554846497,8032,8032
1554847221,8032,8032
1554847938,8029,8029
1554848651,7976,7976
1554849371,8017,8017
1554850377,8000,8000
1554851070,8004,8004
1554851793,7988,7988
1554852506,7995,7995
1554853230,7997,7997
1554853948,8009,8009
1554854681,7989,7989
1554855372,7999,7999
1554856113,8010,8010
1554856832,7999,7999
1554857552,7991,7991
1554858271,7993,7993
1554858998,7969,7969
1554859709,7954,7954
1554860445,7529,7529
1554861147,7964,7964
1554862125,7519,7519
1554862829,7950,7950
1554863555,7522,7522
1554864268,7955,7955
1554865006,7505,7505
1554865734,7968,7968
1554866430,7969,7969
1554867158,7972,7972
1554867869,7943,7943
1554868589,7960,7960
1554869312,7967,7967
1554870031,7950,7950
1554870756,7947,7947
1554871477,7946,7946
1554872199,7918,7918
1554872918,7936,7936
1554873624,7930,7930
1554874363,7943,7943
1554875070,7943,7943
1554875790,7957,7957
1554876511,7940,7940
1554877227,7947,7947
1554877960,7974,7974
1554878668,7954,7954
1554879385,7941,7941
1554880116,7968,7968
1554880826,7948,7948
1554881560,7945,7945
1554882269,7962,7962
1554882996,7965,7965
1554883727,7975,7975
1554884652,7988,7988
1554885368,7977,7977
1554886101,7974,7974
1554886817,7999,7999
1554887537,7990,7990
1554888254,8000,8000
1554888968,7994,7994
1554889695,8003,8003
1554890416,7999,7999
1554891134,8004,8004
1554891853,8005,8005
1554892576,7983,7983
1554893291,7993,7993
1554894023,7993,7993
1554894731,8005,8005
1554895453,8007,8007
1554896169,8000,8000
1554896893,7994,7994
1554897615,8002,8002
1554898334,7999,7999
1554899054,7994,7994
1554899773,8002,8002
1554900489,7979,7979
1554901246,7989,7989
1554901934,7986,7986
1554902652,7969,7969
1554903368,7983,7983
1554904092,7994,7994
1554904827,7986,7986
1554905534,7979,7979
1554906253,7984,7984
1554906970,7985,7985
1554907689,7996,7996
1554908418,8001,8001
1554909894,7997,7997
1554910569,8002,8002
1554911286,7977,7977
1554912020,7990,7990
1554912729,7988,7988
1554913450,8006,8006
1554914170,8000,8000
1554914889,7997,7997
1554915634,7988,7988
1554916332,7970,7970
1554917051,7961,7961
1554917769,7971,7971
1554918490,7963,7963
1554919211,7987,7987
1554920179,7972,7972
1554920905,8012,8012
1554921641,7988,7988
1554922347,7625,7625
1554923074,8017,8017
1554923789,8012,8012
1554924504,8004,8004
1554925233,8003,8003
1554925947,8001,8001
1554926670,7991,7991
1554927399,8002,8002
1554928106,8001,8001
1554928833,8001,8001
1554929809,8010,8010
1554930511,7999,7999
1554931234,7963,7963
1554931954,8004,8004
1554932668,7989,7989
1554933670,7988,7988
1554934349,7961,7961
1554935074,7980,7980
1554935788,7969,7969
1554936511,7972,7972
1554937237,7970,7970
1554937950,7977,7977
1554938669,7983,7983
1554939388,7979,7979
1554940110,7977,7977
1554940841,7966,7966
1554941545,7984,7984
1554942257,7981,7981
1554942974,7961,7961
1554943691,7963,7963
1554944419,7976,7976
1554945133,7946,7946
1554945851,7952,7952
1554946572,7957,7957
1554947296,7971,7971
1554948022,7977,7977
1554948753,7949,7949
1554949472,7967,7967
1554950187,7966,7966
1554950911,7961,7961
1554951628,7964,7964
1554952352,7946,7946
1554953077,7946,7946
1554953787,7914,7914
1554954511,7954,7954
1554955234,7898,7898
1554955952,7937,7937
1554956672,7945,7945
1554957399,7947,7947
1554958094,7933,7933
1554958831,7937,7937
1554959535,7921,7921
1554960264,7929,7929
1554960968,7931,7931
1554961693,7933,7933
1554962321,7954,7954
1554963158,7934,7934
1554963869,7950,7950
1554964601,7938,7938
1554965307,7936,7936
1554966026,7917,7917
1554966734,7933,7933
1554967452,7893,7893
1554968170,7592,7592
1554968892,7942,7942
1554969636,7941,7941
1554970338,7909,7909
1554971052,7966,7966
1554971772,7956,7956
1554972489,7954,7954
1554973213,7955,7955
1554973931,7944,7944
1554974651,7960,7960
1554975388,7943,7943
1554976126,7943,7943
1554976841,7935,7935
1554977553,7941,7941
1554978268,7943,7943
